Name	HAF1608	HELF977	IMR90	Beas-2B	Mammary_Epithelial	MCF10A	MCF7	MDA-DB-231	ZR75-1	HeLa	Hep3B	HepG2	Huh7	MIHA	Fadu	A549	H1264	H460	H520	RVH6849	HK1	NP460	LNCaP	BicR	DKO1	DKS8	DLD1	DLD2	HCT116	SW480	143B	U2OS	HEK293	A2058	A375	SH-SY5Y	LCLB	HDMYZ	C8166	Jurkat	SUP-T1	THP-1
hsa-miR-5685	0	0	0	0	0	0	0	0	0	1.10079925	0	0	0	0	0	1.00019615	1.504845969	0	0	1.153690194	0	0	0	0	0	0	0	0	0	0	0	0	1.148067583	0	0	0	1.619615137	0	1.614292595	1.069954538	2.45498228	0
hsa-miR-4461	0	5.417396887	13.14251281	19.8371209	38.30414694	3.392111375	4.774801696	21.37797418	4.19220971	12.6428263	24.2328465	12.83268995	16.82566924	57.4745675	10.64551316	9.427573376	21.57094245	26.69095041	28.40898998	28.8853073	55.48070064	98.89486668	7.577130721	18.71647328	6.0473852	4.832402452	11.14831875	4.730432369	15.70189243	26.39611449	0	94.67176407	20.72826093	99.25490583	81.82168041	3.38058074	24.0242912	2.814357272	2.76019266	22.71496906	14.8838563	0
hsa-miR-499b-3p	0	0	0	0	0	70.27758952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3879.748901	0	6.443627921	0	0	0	0	0	0	0	0	0	0
hsa-miR-8071-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7-2-46-5p	312.4235794	174.7110496	391.9754445	150.528741	299.7390811	96.71866281	368.5801698	424.37553	38.10580802	50.03422786	228.9138535	158.699339	747.4301878	744.8886407	683.6785121	40.66125834	9.991780386	6.141490267	55.37963181	5.109064828	1508.282476	2185.77838	176.657823	476.6016232	24074.9163	19266.36834	20404.38047	4799.812044	15293.64323	19564.32013	59.08884993	30169.06593	1173.768424	435.4808993	1290.870927	12.35448598	7.180293776	2672.528337	418.7078106	458.1839614	449.8872996	119.0308929
hsa-miR-150-3p	0	0	0	0	0	4.348860738	0	0	0	1.37205017	0	1.874577022	0	0	0	1.251505995	2.369758793	1.236047645	0	0	0	0	0	0	0	1.348639836	1.156740874	0	1.427444767	3.839434835	0	0	0	0	1.995650742	0	1.781576651	0	1.75013448	27.39699508	5.802899784	0
hsa-miR-4424	0	0	0	0	0	0	1.229780256	0	0	1.964455502	0	1.522873954	0	0	0	2.116026915	2.10056666	5.131624311	2.165579872	1.228197001	0	0	0	0	1.12486698	0	1.12161262	0	0	0	0	0	4.956723899	13.4407685	1.470479494	0	0	1.785195387	0	1.770599986	5.149634455	0
hsa-miR-30b-3p	7.438656653	6.771746108	9.364040376	28.70548083	11.18462273	13.91635436	11.93563616	22.85623835	19.94359389	14.03361308	19.90555248	22.2039791	10.03365597	8.210652501	10.88208012	11.38212439	8.630787188	4.107263139	6.663572952	4.108805444	14.26646588	14.80059229	2.554089007	13.14609433	9.536673603	13.12466273	13.63663196	33.11302659	4.2823343	16.7975274	0	4.956636862	20.29035168	42.39011603	42.32880258	4.118161992	7.82813983	41.18794619	4.981633553	20.12076468	18.75556365	6.455627772
hsa-miR-6806-3p	0	0	0	0	2.793074331	0	1.026717769	76.75602432	0	1.121442189	33.75289334	0	0	2.280736806	0	0	0	0	0	1.314836615	0	0	17.96375935	19.38491876	3.048707739	1.643288014	2.86068007	0	0	0	0	0	1.689479246	0	3.045993237	0	2.051512507	0	1.739839333	3.123067034	0	0
hsa-miR-6509-5p	0	0	0	5.834447324	1.317686996	0	0	0	0	1.336904548	3.461835214	1.057350862	4.939646016	15.50901028	3.311937429	1.103386961	3.022705257	2.596639999	1.131101234	1.087593655	0	0	3.57572461	8.912606325	1.321864034	1.189329111	1.783920687	0	0	0	0	0	1.554350843	10.54583374	1.050342496	0	2.267461192	0	1.213475473	2.069068767	1.211470314	1.392722834
hsa-miR-6859-4-33-3p	0	0	0	0	0	0	1.034968393	0	1.082205482	0	0	1.027264038	0	0	0	0	1.430683245	0	1.034347065	0	0	0	0	0	0	0	1.156740874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3680-2-38-5p	0	0	0	8.634982039	2.814625106	0	1.166740739	0	0	1.041918358	0	1.095781045	0	13.22827347	0	1.14577933	1.455008986	0	1.034347065	1.087593655	0	2.018262585	4.597360213	0	1.474425477	1.670433577	2.25154329	2.365216185	1.427444767	0	0	2.478318431	1.782326433	3.515277915	0	0	0	1.190130258	0	1.020115523	1.00881076	1.993428384
hsa-miR-6872-5p	0	0	0	0	1.150456522	0	0	0	0	1.053065538	0	1.080894811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.504337239	0	0	0	0
hsa-miR-5192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28695408	0	0	0	0	0	0	0	0	0	0	0	0	1.839914528	0	0
hsa-miR-4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.644998447	0	3.991301484	0	0	0	0	6.815003792	0	0
hsa-miR-5571-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4745-5p	0	0	3.285628202	9.101737825	1.41653008	0	2.748923209	17.51174481	17.37468604	6.666670083	104.7205152	16.32724975	0	36.49178889	12.53804884	2.452440367	12.7090464	7.354872987	4.399034122	50.92167331	0	6.727541951	1.106771903	2.896597055	1.835371874	2.883817321	2.66405463	0	0	0	0	0	3.931771564	9.718709529	14.28465794	12.04716045	7.288268118	0	15.4283521	11.09314039	20.40418521	0
hsa-miR-142-3p	7.438656653	7.448920719	2.299939742	36.17357341	23.06341757	4901.426983	2.239266729	121.4450874	1.646883515	1.638053838	3.029105812	1.493932311	3.85909845	3.649178889	0	6.006262672	22.83166326	7.210277928	82.30982934	185.8845074	9.114686534	8.745804537	1.277044504	8.912606325	53.3559673	68.57834887	72.65577723	735.5822334	6.423501451	1221.900136	0	78.31486243	2.612960027	0	0	14.32136931	2868.716318	0	1399.580674	237.3133419	7178.932389	12238.98338
hsa-miR-6514-5p	0	3.385873054	7.721226275	62.7786532	1.508375071	1.65256708	1.750195409	13.19066492	4.006671279	2.046169362	17.30917607	1.451469969	5.094009954	28.73728375	1.892535674	2.283263384	7.367879508	1.456696119	1.342658631	7.586167134	0	0	6.640631418	13.8145398	2.222846674	2.255865016	2.667969636	3.15362158	0	0	0	1.982654745	2.715701064	9.098366368	4.726541231	1.044906774	1.673602309	1.73705902	3.616288964	5.026337978	3.457575772	3.814197118
hsa-miR-4275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5701-3	0	0	3.121346792	20.07049879	18.15894841	0	1.524116362	9.892998691	0	3.216114863	0	4.17546167	1.234911504	3.193031528	64.34621291	3.505990758	1.022341519	0	1.033550668	1.212199931	8.322105096	12.78232971	4.171678712	6.907269902	9.567968523	9.607378527	22.81872257	0	0	0	0	0	26.53445559	0	0	0	12.47103656	0	13.81002694	0	37.40855542	0
hsa-miR-146b-3p	0	2.708698443	2.135658331	60.44487427	2.306007155	2.348384798	1.644198219	0	5.098573729	4.306566793	3.461835214	76.57783311	3.241642698	78.91349348	11.591781	12.07093535	7.16755011	2.874899678	2.480313011	8.195967436	0	0	12.42989983	14.48298528	5.375949209	4.735836139	6.23063719	0	1.427444767	0	0	0	6.340866652	0	3.571164485	6.576766166	65.81036175	0	86.94061932	2.717440817	6.025934761	25.51028197
hsa-miR-6741-5p	0	0	0	0	0	0	1.000026685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.214867087	1.285810025	2.046463803	0	0	0	0	0	1.194038404	0	1.995650742	0	0	2.061366074	0	2.178163727	0	0
hsa-miR-452-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-208a-3p	0	0	0	0	0	67.84222751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-99b-5p	2359.913823	8922.452672	6882.241114	7936.248628	2269.637549	881.4270943	5206.558246	10695.92356	8649.087981	2612.864743	22848.97787	3104.348519	3558.706226	8079.738208	2503.588129	4429.589715	10122.73414	5100.619399	1359.41289	110.4920714	0	865.1618949	13354.39492	9467.861699	515.0476936	145.9298046	339.776034	33.11302659	14689.12037	171.8147089	93.55734573	1525.157163	2016.924969	3093.858127	3802.1348	1431.706676	739.3543102	76.43081793	4.254753815	44.31792516	1337.643795	1403.784669
hsa-miR-4487	0	0	0	0	0	0	0	0	0	1.032551553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.588909556	0	0	5.098601176	0	0
hsa-miR-6865-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.087986642	0	0	0	0	0	0	0	0	0	0	1.25092881	0	0	0	0	0	1.314209314	0	0	0	0	0	0	1.268571378	1.225646514	0
hsa-miR-1304-5p	59.50925322	60.26854036	0	209.8067258	37.97666724	0	3.198647274	0	2.895131631	183.320438	0	238.0153716	40.13462388	248.1441645	212.9102633	74.33153331	300.0164725	282.7442571	149.2607138	270.6861837	5.151779345	22.87364263	0	150.6230469	123.3268098	134.2636863	130.0308718	58.34199922	153.4503124	15.8376687	0	42.62707702	192.8186563	214.0183907	16.80547993	0	70.83116867	133.5187265	33.96577328	35.31892207	170.6406774	12.45942615
hsa-miR-329-2-25-3p	99.49203273	604.7169275	22.50655319	21.70414404	1.516314034	32.70343275	1.057046308	0	0	1.40873002	0	0	0	0	0	4.552487477	0	4.952231226	2.870112702	2.722449933	0	5.382033561	0	0	0	0	1.044054363	0	0	0	0	1.486991059	0	6.823774776	3.045993237	0	0	0	0	0	0	0
hsa-miR-4773-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172476939	1.35453965	1.014724333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12078508	0	0
hsa-miR-4665-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-506-3p	0	0	0	0	1.233801765	131.7704804	0	0	0	0	1.730917607	1.022266921	0	0	0	0	0	0	0	0	0	0	0	0	1.160429387	1.724355366	1.55382043	0	0	2.879576126	0	0	0	0	1.155376745	0	1.889550994	0	0	0	0	0
hsa-miR-3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.168594299	3.081203206	1.698300574	0	0	0	0	0	0	3.928840022	1.785582243	0	0	0	0	0	0	0
hsa-miR-598-5p	0	6.771746108	1.478532691	0	1.153192984	0	0	0	0	1.0449245	0	0	0	0	0	0	0	0	1.701447442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.581534383	0	2.226529835	1.121528262	0	0	0
hsa-miR-3927-3p	0	0	0	0	1.239990938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7155-3p	0	0	0	0	1.199470113	0	0	0	0	1.872682724	0	0	0	0	0	1.312598332	1.880384757	1.201222393	0	0	0	0	0	0	1.113387945	1.098008873	1.565060028	0	0	0	0	0	0	0	0	0	0	0	0	0	1.119863873	0
hsa-miR-4531	0	0	0	0	0	0	0	0	0	1.683353361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6864-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27b-5p	89.26387984	69.0718103	82.96211211	342.1319911	70.89399612	145.0779942	184.4786142	270.067493	492.2238828	329.4988248	355.7035682	180.8224409	330.9562831	510.8850445	172.4573133	672.4794945	491.6996832	3540.970389	646.9712166	2182.810234	319.0140287	916.963968	10.72717383	33.42227372	59.63758613	74.91894562	55.79838149	60.70721541	22.12539389	311.9540804	24.62035414	89.21946352	32.99591586	961.9454623	299.4526455	344.6348401	144.6316318	41.35298989	9.611550284	74.57909934	30.29671987	23.00185837
hsa-miR-624-5p	6.508824571	10.15761916	0	85.18293093	19.29375071	5.914450603	1.825787268	70.16069186	10.56905291	2.991444795	0	4.615726212	5.40273783	15.50901028	7.333575736	3.555150147	2.512769827	1.492669341	3.775971507	1.295896236	12.28501229	26.23741361	2.213543806	11.58638822	5.918865107	7.626527728	7.613620353	20.49854027	38.5410087	3.359505481	0	4.956636862	9.979467441	10.13227164	2.31075349	0	2.537397048	4.694356357	2.123427602	3.40267207	16.06289784	4.097532016
hsa-miR-105-1-24-3p	0	0	0	15.86969672	0	1.130703792	0	12.05353863	0	4.642910959	0	1.720185688	8.335652652	0	0	1.50657829	157.2252798	3.582998699	4.671862554	359.8918287	0	0	19.32594015	28.96597055	0	0	0	0	0	0	0	62.45362447	0	76.92255202	87.91366689	14.87455525	0	0	0	0	0	0
hsa-miR-6755-3p	0	0	0	0	0	0	1.073150562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.240686323	1.155376745	0	0	0	0	0	0	0
hsa-miR-551b-5p	0	21.66958755	0	0	0	0	0	0	0	2.392257255	0	0	0	0	0	1.119873672	0	0	1.828639739	1.365666169	0	0	0	0	1.008743084	0	1.21087128	0	0	0	0	1.486991059	3.885094954	0	15.54506894	0	62.24720844	43.48301992	1.458650065	7.299919114	1.137546317	0
hsa-miR-597-5p	0	0	0	0	0	2.000475939	1.223233116	59.5854174	0	0	0	0	0	0	0	1.672298398	0	0	2.453911842	3.676345234	3.170325751	5.382033561	7.23658552	0	0	0	0	0	0	0	0	9.913273725	0	0	0	0	0	0	0	0	3.046128474	0
hsa-miR-557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-329-1-46-3p	99.49203273	604.7169275	22.50655319	21.70414404	1.516314034	32.70343275	1.057046308	0	0	1.40873002	0	0	0	0	0	4.552487477	0	4.952231226	2.870112702	2.722449933	0	5.382033561	0	0	0	0	1.044054363	0	0	0	0	1.486991059	0	6.823774776	3.045993237	0	0	0	0	0	0	0
hsa-miR-627-3p	3.719328326	0	0	15.16956304	8.311042028	2.522339228	1.269967232	0	1.206474128	6.845440021	0	3.112044379	2.778550884	0	8.752977491	3.707460445	20.13169891	5.935031212	10.66498393	10.05725434	0	4.709279366	1.021635603	0	4.645351761	8.58358191	5.981331838	7.095648554	22.83911627	5.279222898	0	4.956636862	4.60694372	2.274591592	1.050342496	1.167836983	3.131255932	15.19168517	4.198914871	2.083331491	9.134771125	2.812827592
hsa-miR-3126-3p	1.859664163	3.385873054	0	0	0	0	0	5.230780917	0	1.307730348	0	1.224597491	0	0	0	1.283845307	0	0	1.243979453	0	0	0	0	0	0	0	0	0	0	0	0	2.478318431	1.265087724	2.067810538	0	1.044906774	0	0	0	0	1.301442635	0
hsa-miR-1273e	0	0	0	0	1.865127121	0	1.550858538	0	0	0	0	0	2.31545907	0	0	0	0	1.259697453	0	0	0	0	0	0	0	2.015566243	1.98541053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.993428384
hsa-miR-6891-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6717-5p	0	0	0	0	0	0	0	0	0	0	12.98188205	0	0	7.298357778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548an	0	0	0	0	1.865949054	0	0	0	0	1.348448541	0	1.028862695	2.778550884	0	2.129102633	0	0	0	0	0	1.585162875	0	0	0	0	0	0	0	0	0	0	0	10.12337246	6.410212668	3.571164485	0	2.321448364	0	0	6.53815988	2.792390097	0
hsa-miR-105-1-44-5p	0	0	0	0	0	20.78755433	0	85.28447147	0	0	25.96376411	0	0	0	0	3.901901044	0	0	11.19696081	967.6114467	0	0	280.438973	0	0	0	0	0	0	16.31759805	0	768.2787137	0	0	0	0	0	0	0	0	0	0
hsa-miR-569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.19401755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3692-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.096973769	0	0	0	0	0	0	0	15.50857904	0	0	0	0	0	6.346241252	0	0
hsa-miR-4443	0	0	0	0	6.364169212	2.261407584	1.681385838	0	0	1.755484651	0	7.222981701	0	0	3.785071347	1.134317503	1.489102334	0	0	0	1.981453594	0	0	0	9.871686323	12.70714714	14.35272307	0	3.568611917	0	0	0	4.043339038	18.40351379	17.64575393	0	1.997525336	3.581038909	5.065933602	84.02140537	3.863515533	11.17407733
hsa-miR-5002-5p	0	13.54349222	0	42.9415323	0	1.391635436	0	0	0	1.248686382	0	0	0	0	0	2.134517531	2.800755546	1.775138282	0	4.357698909	0	0	4.597360213	0	0	0	0	0	0	0	0	3.469645804	0	5.376307399	0	3.196185426	0	0	0	1.045628914	0	0
hsa-miR-548at-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14577933	1.252107532	0	0	0	0	0	0	0	0	0	0	3.15362158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1298-3p	0	0	0	0	0	1.391635436	0	0	0	0	0	0	0	0	0	0	0	0	0	3.963055962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4671-3p	0	0	0	17.03658619	2.047881874	0	0	4.662217774	0	3.339066689	0	0	0	0	7.097008776	3.747237884	17.37331482	27.74231771	6.062653342	2.334481558	0	0	0	7.352900218	0	0	0	0	1.427444767	0	0	0	0	0	0	1.167836983	15.65627966	15.36216259	0	0	0	0
hsa-miR-4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003102798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.194038404	0	0	0	0	0	0	1.543141473	0	0
hsa-miR-593-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20a-3p	10.2281529	4.740222276	5.749849354	29.40561451	101.0482754	22.35314419	4.027270056	28.31444453	3.9237721	28.71722505	34.18562274	7.88914855	4.939646016	13.22827347	13.72088363	12.21038773	25.43766552	10.51044358	38.10129421	34.32420095	59.44360783	103.604146	10.30149233	20.05336423	18.93978322	14.39843243	21.58330839	121.4144308	7.850946217	179.4935785	0	96.15875513	61.79496269	3.515277915	13.3393497	2.950325009	17.16792046	179.2966303	4.527155422	9.592767018	47.57189557	25.26183879
hsa-miR-3180-2	8.368488735	21.66958755	4.435598073	3.96742418	0	0	1.209965235	1.591976801	0	6.501780497	1.298188205	2.457381552	1.234911504	8.666799862	5.91417398	1.986567138	3.776538008	3.342474872	1.435056351	3.967855673	0	18.83711746	0	0	1.395348782	3.868652825	1.729480366	3.15362158	0	0	0	0	2.122443387	3.101715807	283.6975081	3.134720322	1.889550994	2.001680276	2.746985795	1.974023369	1.689026929	1.216655461
hsa-let-7d-5p	3283.23708	10633.67291	2564.597093	1783.24048	1873.110956	2493.723724	4062.381381	2325.19583	2401.458937	1515.789302	193.862772	414.6442322	6.328921458	167.8622289	3500.954429	1064.474957	486.8124337	461.4585174	5644.558271	4005.111087	3095.823096	3274.967422	1326.678967	893.0431537	1423.504539	1851.554414	1906.771279	13663.8539	1836.407692	7967.307212	1206.397353	3048.827334	123.0706364	9541.291385	4355.350193	234.2435127	2714.528957	2187.741919	2892.748337	23222.0388	3170.06249	2174.114755
hsa-miR-582-5p	0	4.063047665	0	84.24941936	158.7185361	35.48670362	2.171653338	641.1118002	15.37720783	320.6565349	97.7968448	40.3730712	14.2014823	33.29875736	15.14028539	95.87522827	43.7990057	125.7106385	180.1446432	20.12012738	32.49583895	284.5750245	190.6201762	465.6836805	52.9533892	96.4724607	70.39191846	134.8173225	0	68.14996832	0	2.973982117	83.22412957	86.8480426	23.1075349	8.174858879	53.66324822	6.060387997	1.835107601	1.805190839	0	45.20969636
hsa-miR-519c-3p	0	0	0	0	0	224.5751685	1.204959488	0	1.647301632	0	0	1.150152318	0	0	0	1.126165675	0	0	2.507274388	5.795424153	0	0	0	0	0	0	1.25092881	2.365216185	0	0	0	0	0	6.823774776	0	0	0	0	0	0	1.052053596	0
hsa-miR-6081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-27a-5p	150.6327972	65.68593725	450.2953451	129.5247306	721.4186648	21.74430369	107.9177124	783.0251607	93.31119027	226.8867037	235.837524	26.26949989	436.2324888	57.01842014	561.1368273	192.8557805	327.813234	183.3242806	321.7892093	47.48743299	278.9886661	271.1199406	15.49480664	20.27617939	793.8444366	1262.98313	1131.701185	782.0981517	55.67034591	591.2729646	128.0258415	150.6817606	42.56266905	29.56969069	83.18712566	27.16757612	45.9970699	160.4119148	124.1521425	15.46231749	36.15807743	173.8517426
hsa-miR-548ay-3p	0	0	0	5.834447324	1.609045795	1.391635436	1.322112261	0	0	1.481829346	0	1.806875843	0	1.368442083	0	3.044218546	4.911919672	1.81941287	4.544751521	2.436027746	0	4.036525171	0	1.782521265	5.531638655	6.27870558	6.681217289	0	18.55678197	2.399646772	0	5.947964235	4.333243429	20.05776222	0	0	2.213474021	0	1.191801618	0	5.380518719	1.516182676
hsa-miR-5088-3p	0	0	0	0	0	0	0	0	0	0	0	1.095781045	0	0	0	0	0	0	1.435056351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.671849477	0	0	0	0	1.19694631	0	0
hsa-miR-3180-1-45-3p	0	18.9608891	1.642814101	0	0	0	1.18307299	2.615390458	0	4.231531389	0	1.170275393	0	0	0	1.274221549	0	0	0	2.869714202	0	14.1278381	0	0	1.493091072	3.081079174	1.093041829	0	4.996056684	0	0	0	1.678484989	4.34240213	210.5936704	2.028348444	0	0	1.473237534	0	0	0
hsa-let-7g-3p	0	2.031523832	17.9066737	35.00668394	21.67509078	13.48146829	5.325185446	5.00335566	3.652518317	20.84281202	0	4.62004891	0	0	22.23729417	6.979063255	8.825679907	4.218763985	12.36742766	13.15068255	167.6309741	365.305528	3.74599721	5.793194111	5.532924051	7.775668561	8.624941479	40.20867514	0	12.47816321	0	6.443627921	7.744022476	0	2.625856239	2.888859905	8.853896084	29.91156053	7.590475894	1.67936167	38.72354686	1.651255508
hsa-miR-4735-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.104255048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.797921292	0	0	0	0
hsa-miR-6722-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.497148205	0	0
hsa-miR-3128	0	0	2.957065382	13.3025399	1.559806911	2.174430369	1.096101246	7.50503349	1.690685141	1.994863754	3.894564616	2.603027712	17.13439712	23.71966278	0	1.647385074	6.136874263	4.877757341	2.657549806	1.762290881	0	0	3.235179409	9.358236641	2.057751384	2.044876524	2.645978779	0	3.568611917	0	0	1.486991059	1.30946088	3.928840022	0	0	0	3.919069838	2.188804496	1.66476547	1.14926438	0
hsa-miR-4724-5p	0	0	0	0	0	0	1.472922012	0	0	0	0	1.257948679	1.234911504	2.280736806	0	0	0	0	0	0	0	0	0	0	0	1.123957284	1.346419923	0	0	0	0	0	0	4.135621076	0	0	0	0	0	1.433179953	0	0
hsa-miR-146a-5p	9955.712098	263.4209236	95.94034351	5798.040373	4.590852146	952.3135243	1.81360774	12380.91729	0	10.34232422	60740.92794	3337.225333	392.2387664	11278.69965	3.785071347	68.58545796	3298.379252	10.25704414	48.9988493	9.85082783	0	10.76406712	343.6952441	20.05336423	9.363823807	21.91594975	14.5825196	822.3068269	5.709779067	73.90912058	46542.31746	42.62707702	6.939202663	5928.206032	2085.770128	53.53610589	8065.089525	3180.127607	91319.29217	616.6172285	1.132620325	577.1768857
hsa-miR-548o-5p	3.719328326	6.094571497	0	18.67023144	10.24023024	16.69962523	3.733543537	0	3.005827651	8.356319148	0	3.225432664	1.698003318	2.280736806	8.279843572	6.917371517	9.750979208	7.647654626	20.17384325	3.941314535	19.02195451	76.69397824	2.894634208	8.689791166	3.41509814	5.829805201	5.941962606	54.39997225	9.992113368	26.87604385	0	72.86256188	8.328549195	4.135621076	3.886267234	1.167836983	5.236755611	58.10621909	5.697623248	5.383772774	13.48376185	4.147231217
hsa-miR-6499-3p	0	0	0	0	1.150456522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-942-3p	7.438656653	2.708698443	0	9.801871504	4.251459158	1.304658221	1.563283158	2.956528344	0	4.887766221	0	1.668657211	0	11.85983139	10.17237925	2.52275701	13.1855293	4.221906453	9.739119585	3.001723314	3.170325751	6.727541951	0	8.466976008	8.528357824	10.71139289	12.42005624	3.15362158	2.854889534	6.239081607	0	15.86123796	7.246581197	10.7526148	3.256061737	0	15.11640795	7.838139675	6.738292947	6.331666586	6.682722148	2.937849727
hsa-miR-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-181a-2-29-5p	3150.271093	22063.026	2542.583384	13036.25572	778.2829693	6332.897983	6926.156266	3408.877181	50572.60096	13916.54199	5596.056624	2954.128965	441.1721348	118.5983139	2860.804238	18119.43917	23391.33648	9389.250002	7962.170899	29867.1725	15003.96291	14606.83908	603.1055509	708.5522028	1472.592572	964.7349961	2300.082695	2893.447799	1087.712912	2722.639228	1393.512044	2459.483211	1175.853021	8108.919025	6681.648752	22571.64588	139967.1402	9924.143559	18287.96616	39565.33446	296171.3529	3662.041632
hsa-miR-4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15986344	0	0
